name,Pres01,Pres02,Pres03,Pres04,Pres05,Pres06,Pres07,Deg01,Deg02,Deg03,Deg04,Deg05,Deg06,Deg07
Microvenator,0.00626,0.0,0.00445,0.00075,0.0,0.0,0.0,0.00249,0.00579,0.00371,0.00242,0.0,0.00112,0.00238
Microvirga,0.28359,0.2689,0.32028,0.20697,0.27784,0.24397,0.21718,0.27855,0.22877,0.20765,0.12292,0.12656,0.20666,0.26351
Microvirgula,0.00834,0.02119,0.01038,0.018,0.00982,0.00678,0.03218,0.01492,0.03765,0.00927,0.01695,0.00824,0.01787,0.0155
Midichloria,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,0.0,0.0,0.0
Mieseafarmvirus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335,0.0
Miltoncostaea,0.08967,0.09272,0.21204,0.08999,0.12068,0.06971,0.05631,0.15544,0.16216,0.15018,0.08296,0.02124,0.07708,0.0787
Miniimonas,0.02919,0.00662,0.02372,0.01725,0.00702,0.0213,0.01609,0.02487,0.01448,0.01854,0.01635,0.02124,0.02234,0.01192
Minwuia,0.00834,0.00662,0.02521,0.015,0.00421,0.03873,0.0,0.07212,0.00869,0.01298,0.01029,0.00477,0.01117,0.02623
Mixta,0.00626,0.01325,0.00148,0.00975,0.00281,0.01259,0.00402,0.00373,0.00579,0.00927,0.00545,0.00737,0.01117,0.00596
Mobiluncus,0.0,0.00132,0.00148,0.0015,0.0,0.00097,0.0,0.00124,0.0,0.0,0.00182,0.00043,0.00223,0.00358
Modestobacter,0.03962,0.03444,0.07414,0.03899,0.05192,0.11714,0.03218,0.05471,0.06081,0.02596,0.0436,0.04248,0.03016,0.04531
Moellerella,0.0,0.0,0.0,0.00075,0.0014,0.00097,0.0,0.0,0.0,0.0,0.00061,0.00043,0.00112,0.0
Mogibacterium,0.0,0.00132,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Molluscipoxvirus,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongoliitalea,0.0,0.00132,0.00148,0.00075,0.00281,0.0,0.0,0.00124,0.0,0.00185,0.00182,0.0013,0.0,0.0
Monoglobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.00112,0.0
Montyvirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moorella,0.00834,0.00662,0.00593,0.006,0.00281,0.0029,0.01207,0.00249,0.00579,0.00927,0.00424,0.00217,0.0067,0.00715
Moorena,0.00209,0.0,0.00445,0.00375,0.0014,0.0,0.0,0.0,0.0,0.0,0.00182,0.0,0.0,0.00477
Moranella,0.00209,0.00265,0.00148,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.00112,0.0
Moraxella,0.00626,0.00397,0.00297,0.009,0.00421,0.00581,0.01609,0.00622,0.00869,0.01112,0.01151,0.02427,0.0458,0.0155
Morganella,0.0,0.00662,0.00445,0.00525,0.00281,0.00484,0.00402,0.01244,0.0,0.00371,0.00242,0.0013,0.00447,0.00596
Moritella,0.0,0.0,0.0,0.0015,0.0,0.00097,0.00402,0.0,0.0029,0.00185,0.00121,0.00087,0.00894,0.0
Morococcus,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.00373,0.0,0.0,0.0,0.0,0.0,0.0
Moumouvirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mucilaginibacter,0.0146,0.03576,0.03114,0.05099,0.03087,0.0455,0.00804,0.03482,0.02317,0.01298,0.04844,0.04464,0.03239,0.03935
Mucisphaera,0.01251,0.00132,0.01038,0.00375,0.00421,0.00387,0.0,0.00497,0.00579,0.00371,0.00242,0.00217,0.00112,0.00358
Mucispirillum,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.01117,0.0
Muldoonvirus,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumia,0.00417,0.01192,0.01186,0.015,0.00982,0.02227,0.00804,0.01368,0.01158,0.00927,0.00908,0.01474,0.01229,0.02981
Murdochiella,0.00209,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.0,0.0
Muribaculum,0.00209,0.00132,0.00148,0.00375,0.0,0.0,0.00402,0.0,0.0029,0.00185,0.00121,0.0013,0.0,0.00119
Muriicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.00185,0.0,0.00087,0.0,0.0
Muromegalovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Musicola,0.0,0.00397,0.00148,0.0015,0.0,0.0,0.0,0.00124,0.0,0.00185,0.00121,0.0,0.00335,0.00477
Mycetocola,0.00417,0.00397,0.00297,0.009,0.00702,0.01065,0.0,0.00622,0.0029,0.00927,0.00666,0.00954,0.0067,0.01312
Mycetohabitans,0.0146,0.01325,0.02076,0.0195,0.01263,0.01065,0.0,0.01741,0.02027,0.01298,0.01272,0.0078,0.00894,0.01192
Mycoavidus,0.00417,0.00397,0.00297,0.01125,0.00702,0.00678,0.0,0.0087,0.0029,0.00371,0.00908,0.00217,0.00782,0.01073
Mycobacterium,1.64526,0.81332,1.36121,1.25608,2.88368,4.12907,18.93501,2.95211,1.12067,1.04754,0.6237,0.89719,2.38382,0.77742
Mycobacteroides,0.02711,0.04106,0.0519,0.05099,0.03087,0.10165,0.05228,0.0485,0.0666,0.03152,0.04178,0.06718,0.03239,0.02981
Mycolicibacillus,0.0,0.01457,0.01928,0.0255,0.02947,0.04357,0.02011,0.01741,0.02317,0.01298,0.00606,0.02947,0.02458,0.02027
Mycolicibacter,0.0563,0.07418,0.07414,0.09299,0.11647,0.17523,0.1649,0.07585,0.06371,0.05006,0.06298,0.08538,0.07596,0.08943
Mycolicibacterium,0.72149,0.75636,1.207,0.80389,1.00052,1.1937,1.6369,0.97616,1.46527,2.28233,0.75449,2.45016,0.72498,0.78219
Mycoplasma,0.0,0.0,0.00593,0.0015,0.0,0.00194,0.0,0.00124,0.0,0.00742,0.00242,0.00087,0.00335,0.00119
Mycoplasmoides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Mycoplasmopsis,0.0,0.0,0.00148,0.003,0.0014,0.00194,0.0,0.00124,0.00579,0.0,0.00363,0.00217,0.00112,0.0
Myroides,0.0,0.0,0.00148,0.01125,0.0014,0.00097,0.00402,0.00124,0.0,0.0,0.00484,0.01517,0.0,0.00119
Myxococcus,0.15222,0.0808,0.04745,0.05324,0.06034,0.05518,0.07642,0.0771,0.12162,0.12978,0.06843,0.03164,0.11841,0.08466
Naasia,0.00209,0.00132,0.0089,0.006,0.01263,0.01259,0.0,0.01741,0.01158,0.01483,0.01029,0.00477,0.00447,0.00477
Naegleria,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.00061,0.00347,0.0,0.0
Nakamurella,0.0563,0.04636,0.03707,0.05399,0.06876,0.10746,0.06033,0.03979,0.06081,0.05748,0.04784,0.05461,0.04133,0.0465
Nakaseomyces,0.0,0.0,0.0,0.0015,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0
Nanchangia,0.00209,0.00397,0.00297,0.009,0.00281,0.00387,0.00804,0.00497,0.00579,0.0,0.00061,0.0013,0.0067,0.00358
Nannocystis,0.0563,0.03576,0.05338,0.033,0.03789,0.02227,0.02815,0.03482,0.04054,0.05006,0.02664,0.01214,0.04133,0.03816
Nanopelagicus,0.0,0.00132,0.00148,0.00075,0.0,0.0,0.00402,0.0,0.0,0.0,0.00061,0.0,0.0,0.00119
Nanosynbacter,0.0,0.0,0.0,0.003,0.00281,0.0,0.0,0.0,0.0029,0.0,0.0,0.0026,0.0,0.0
Nardonella,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.0
Nasuia,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.00185,0.0,0.00173,0.0,0.0
Natranaeroarchaeum,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.00185,0.00061,0.0,0.0,0.0
Natranaerobius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.0,0.0
Natranaerofaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Natrarchaeobaculum,0.0,0.00132,0.00445,0.0015,0.0,0.00194,0.0,0.00622,0.01158,0.00371,0.00242,0.00043,0.00223,0.00715
Natrialba,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Natribaculum,0.0,0.00265,0.00297,0.00075,0.0,0.0029,0.0,0.00373,0.0029,0.00185,0.00121,0.0,0.00447,0.00119
Natrinema,0.01043,0.01457,0.01483,0.01125,0.00842,0.01355,0.00402,0.0199,0.00869,0.00927,0.00848,0.0091,0.01117,0.00715
Natronobacterium,0.00417,0.00132,0.00148,0.0,0.0,0.00097,0.0,0.00124,0.0,0.0,0.0,0.0,0.00223,0.00119
Natronobeatus,0.00417,0.0,0.00148,0.0015,0.0,0.00194,0.00402,0.00373,0.0029,0.0,0.00242,0.00087,0.0,0.00119
Natronococcus,0.00209,0.00265,0.00148,0.00525,0.00281,0.00581,0.00402,0.00373,0.00869,0.00371,0.00303,0.00087,0.0067,0.00477
Natronoglycomyces,0.00209,0.00265,0.00297,0.003,0.00561,0.00387,0.00402,0.00373,0.00579,0.00185,0.00242,0.00173,0.00447,0.00119
Natronomonas,0.0,0.00397,0.0089,0.01125,0.00421,0.00871,0.00804,0.01492,0.00579,0.01298,0.00727,0.0013,0.00335,0.00596
Natrononativus,0.0,0.0,0.00148,0.00075,0.00281,0.00097,0.0,0.0,0.00579,0.00185,0.0,0.00043,0.0,0.0
Natronorubrum,0.00417,0.00132,0.00297,0.0015,0.00281,0.00097,0.0,0.00249,0.0,0.00185,0.0,0.00043,0.00112,0.0
Natronosalvus,0.0,0.00265,0.00445,0.00525,0.0,0.00484,0.00402,0.00249,0.0029,0.00371,0.00121,0.0013,0.00335,0.00119
Natronosporangium,0.01251,0.01457,0.02224,0.012,0.01824,0.03292,0.00804,0.02238,0.0,0.01483,0.01635,0.0078,0.00782,0.00715
Naumovozyma,0.0,0.0,0.00148,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.00043,0.00112,0.0
Ndongobacter,0.00209,0.0,0.0,0.00075,0.0014,0.0,0.0,0.0,0.0029,0.0,0.00061,0.0,0.0,0.0
Neisseria,0.0417,0.04504,0.0341,0.07424,0.05052,0.04937,0.05228,0.02238,0.04923,0.05562,0.06358,0.03511,0.14857,0.07035
Neoasaia,0.00209,0.00397,0.00297,0.012,0.0014,0.01065,0.00402,0.00249,0.0,0.00556,0.00303,0.00043,0.00335,0.00835
Neobacillus,0.00626,0.00397,0.00148,0.0045,0.00281,0.00968,0.00804,0.00124,0.0,0.00742,0.00484,0.00303,0.01899,0.00715
Neochlamydia,0.0,0.00132,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.00043,0.00335,0.0
Neokomagataea,0.0,0.0,0.00148,0.00075,0.0014,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Neomicrococcus,0.0,0.00265,0.00148,0.0,0.0014,0.00097,0.0,0.00124,0.0,0.0,0.00061,0.00303,0.00112,0.00238
Neopusillimonas,0.00209,0.0106,0.00593,0.0045,0.0014,0.00871,0.00804,0.0,0.0,0.00371,0.00545,0.0065,0.0067,0.01073
Neorhizobium,0.0709,0.09405,0.0519,0.05174,0.08139,0.07067,0.04826,0.09202,0.03185,0.04635,0.04057,0.03771,0.06256,0.0775
Neorickettsia,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.00124,0.0,0.0,0.0,0.00043,0.0,0.0
Neospora,0.0,0.00397,0.0,0.00075,0.0,0.00097,0.0,0.0,0.0029,0.0,0.0,0.00217,0.0,0.00119
Neotabrizicola,0.02085,0.01192,0.01631,0.0285,0.01824,0.01355,0.01609,0.01865,0.01737,0.03152,0.08296,0.6029,0.00782,0.03935
Neptuniibacter,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00373,0.0029,0.00185,0.00182,0.00043,0.00223,0.00119
Neptunochlamydia,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Neptunomonas,0.0,0.00132,0.00148,0.0015,0.0014,0.0,0.0,0.00124,0.0,0.00742,0.00182,0.00173,0.01564,0.00238
Nesciobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Nesterenkonia,0.00417,0.00132,0.00593,0.00375,0.00561,0.0029,0.00804,0.00622,0.0029,0.00742,0.00484,0.0026,0.00223,0.00238
Neurospora,0.00417,0.00132,0.00148,0.00375,0.00281,0.00194,0.0,0.0,0.01448,0.0,0.00182,0.0052,0.00223,0.00358
Niabella,0.01043,0.01192,0.01038,0.0135,0.00982,0.00484,0.0,0.00746,0.01448,0.00556,0.01695,0.0195,0.00559,0.01192
Niallia,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.00185,0.00121,0.0,0.00112,0.0
Niastella,0.00209,0.00397,0.0089,0.0165,0.00702,0.00387,0.00402,0.00249,0.0029,0.00742,0.02664,0.01647,0.00335,0.00954
Nibribacter,0.0,0.00132,0.0,0.003,0.0,0.00097,0.0,0.0,0.0,0.00185,0.00363,0.0013,0.00223,0.0
Nibricoccus,0.03962,0.01457,0.02669,0.06674,0.0435,0.0242,0.02011,0.01119,0.03185,0.02966,0.04057,0.0039,0.0134,0.03816
Nicoliella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Nilusvirus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ningirsuvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Nisaea,0.02919,0.01457,0.01779,0.01275,0.01403,0.01936,0.02011,0.01617,0.02896,0.00927,0.00545,0.00607,0.01787,0.01669
Nissabacter,0.00209,0.0,0.0089,0.00225,0.00421,0.00484,0.0,0.00124,0.00869,0.00185,0.00484,0.00173,0.0067,0.00119
Nitratidesulfovibrio,0.00626,0.0053,0.00297,0.01125,0.00281,0.01162,0.01609,0.01119,0.03475,0.02225,0.00545,0.0065,0.02122,0.02385
Nitratifractor,0.0,0.00265,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.00371,0.00061,0.0,0.00112,0.00358
Nitratireductor,0.06256,0.09802,0.10973,0.07049,0.10524,0.07164,0.10055,0.09451,0.06371,0.06304,0.05692,0.04638,0.08155,0.08466
Nitratiruptor,0.0,0.0,0.0,0.0,0.0014,0.00097,0.0,0.00124,0.0,0.00371,0.0,0.00043,0.0,0.00119
Nitrincola,0.00209,0.00265,0.0,0.00225,0.0,0.00484,0.00402,0.0,0.0029,0.0,0.00121,0.00043,0.00223,0.00238
Nitrobacter,0.18767,0.17088,0.13049,0.11024,0.20207,0.16555,0.15283,0.1828,0.08108,0.07602,0.04965,0.0182,0.16979,0.14189
Nitrogeniibacter,0.04796,0.02649,0.03707,0.07049,0.05753,0.04066,0.02011,0.03855,0.0695,0.05933,0.06843,0.05591,0.05027,0.05604
Nitrosarchaeum,0.00834,0.00265,0.00148,0.00075,0.00421,0.00678,0.0,0.00249,0.0,0.00185,0.00242,0.0,0.00223,0.00596
Nitrosococcus,0.00834,0.00662,0.01038,0.00525,0.00842,0.00581,0.0,0.00497,0.0,0.00371,0.00787,0.0039,0.02681,0.00835
Nitrosocosmicus,0.00626,0.00662,0.00741,0.0045,0.00842,0.01452,0.00804,0.00746,0.0,0.00742,0.00182,0.00087,0.02011,0.00954
Nitrosomarinus,0.01043,0.00132,0.00148,0.00525,0.00561,0.00871,0.0,0.0,0.0,0.0,0.0,0.00043,0.00112,0.00119
Nitrosomonas,0.00626,0.01192,0.01483,0.03075,0.01544,0.02033,0.02413,0.01492,0.02317,0.0241,0.01756,0.07238,0.07484,0.02504
Nitrosophilus,0.0,0.00265,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.00112,0.0
Nitrosopumilus,0.0563,0.03312,0.00741,0.033,0.06595,0.07261,0.04424,0.0087,0.0,0.00742,0.00848,0.00043,0.03016,0.03458
Nitrososphaera,0.00417,0.00795,0.00148,0.00075,0.00842,0.00581,0.0,0.00124,0.0,0.00556,0.0,0.0,0.01005,0.01431
Nitrosospira,0.02085,0.02782,0.01483,0.03,0.02105,0.0213,0.01609,0.02114,0.01158,0.02039,0.02483,0.00954,0.05362,0.02742
Nitrosotalea,0.29402,0.12054,0.03262,0.18223,0.29889,0.3553,0.24936,0.05471,0.00579,0.07602,0.02119,0.0,0.51832,0.16574
Nitrosotenuis,0.02502,0.00662,0.01335,0.006,0.01123,0.01259,0.00402,0.0,0.00579,0.00185,0.0109,0.00043,0.00335,0.00715
Nitrospina,0.01251,0.00265,0.00445,0.00375,0.0014,0.00484,0.0,0.00497,0.01158,0.01298,0.00424,0.00173,0.00447,0.00477
Nitrospira,0.38786,0.16425,0.46708,0.30071,0.09542,0.07939,0.10859,0.25119,0.31564,0.28738,0.24463,0.04464,0.1374,0.36725
Nitrospirillum,0.02502,0.01854,0.02966,0.02175,0.01824,0.0213,0.00402,0.01865,0.02896,0.02039,0.01272,0.01344,0.01676,0.02981
Nitrotoga,0.00417,0.0053,0.00593,0.0105,0.02386,0.01549,0.01609,0.00373,0.00579,0.02039,0.00969,0.00693,0.03239,0.01312
Niveibacterium,0.02502,0.02649,0.01779,0.04574,0.01824,0.01743,0.02413,0.03233,0.02606,0.0686,0.02119,0.02817,0.02234,0.04531
Niveispirillum,0.0146,0.01192,0.0089,0.00975,0.01263,0.01259,0.0,0.00995,0.0029,0.00371,0.00666,0.00997,0.01005,0.00596
Nocardia,0.19184,0.19737,0.29063,0.29321,0.32976,0.49955,0.20914,0.24,0.25193,0.21322,0.21981,0.19244,0.25357,0.29213
Nocardioides,0.88414,0.87425,1.27076,0.90588,1.00754,1.24889,0.61535,1.80061,2.056,2.26565,1.54713,1.23916,1.52703,0.86566
Nocardiopsis,0.09175,0.09405,0.10676,0.10874,0.174,0.26914,0.10055,0.11067,0.05502,0.05562,0.07509,0.05158,0.11841,0.0465
Nodosilinea,0.0,0.00265,0.00148,0.0015,0.0014,0.00194,0.0,0.00124,0.0029,0.00185,0.00182,0.0,0.00335,0.0
Nodularia,0.0,0.00265,0.00148,0.00225,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.00335,0.0
Nonlabens,0.00626,0.00662,0.00148,0.006,0.0014,0.00194,0.0,0.00497,0.00579,0.00371,0.00484,0.00563,0.00447,0.00238
Nonomuraea,0.16682,0.13511,0.21056,0.18673,0.29468,0.50827,0.14077,0.20767,0.06081,0.11681,0.10657,0.09145,0.18655,0.15262
Nordella,0.11886,0.11392,0.22242,0.13873,0.07437,0.05325,0.04022,0.10321,0.12452,0.06675,0.11566,0.19721,0.06367,0.11566
Nosocomiicoccus,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.00112,0.0
Nostoc,0.02294,0.02914,0.03114,0.01125,0.00421,0.03485,0.00804,0.00746,0.00869,0.00185,0.00545,0.00737,0.00894,0.01789
Novacetimonas,0.02085,0.0,0.01038,0.012,0.00982,0.00097,0.00402,0.0087,0.0029,0.00185,0.00303,0.00433,0.00447,0.00477
Novibacillus,0.0,0.00132,0.00148,0.00075,0.0,0.00097,0.0,0.00373,0.0,0.0,0.0,0.00043,0.00223,0.00238
Noviherbaspirillum,0.03336,0.02252,0.02372,0.04349,0.02666,0.0213,0.02815,0.03731,0.05792,0.05006,0.03391,0.02861,0.04021,0.03219
Novisyntrophococcus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0013,0.0,0.0
Novosphingobium,0.25023,0.38812,0.3707,1.59504,0.42378,0.35337,0.43436,0.44518,0.57336,0.51728,0.84714,2.028,0.19437,0.86923
Novosphingopyxis,0.00209,0.0106,0.0089,0.0225,0.0014,0.0,0.01609,0.0087,0.0,0.00185,0.00787,0.0117,0.00782,0.01312
Nucleicultrix,0.0,0.00132,0.00148,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.00112,0.0
Obesumbacterium,0.0,0.0,0.0,0.00075,0.0,0.00194,0.00402,0.0,0.0,0.0,0.00061,0.0,0.00223,0.0
Occallatibacter,0.03336,0.03047,0.00593,0.01875,0.09261,0.08616,0.0362,0.04601,0.00579,0.01112,0.00848,0.00173,0.06256,0.04531
Occultella,0.0146,0.0106,0.01779,0.018,0.00702,0.03098,0.00402,0.01492,0.03765,0.01483,0.01635,0.0169,0.01564,0.01192
Oceanicoccus,0.0,0.0,0.00148,0.0015,0.00281,0.0,0.0,0.00249,0.0,0.0,0.00182,0.00087,0.01229,0.0
Oceanicola,0.00209,0.0053,0.00445,0.00525,0.00982,0.00678,0.00402,0.00373,0.0029,0.00742,0.0109,0.01647,0.00335,0.0155
Oceanidesulfovibrio,0.00834,0.00397,0.00593,0.00825,0.00421,0.00581,0.00804,0.00622,0.0029,0.01112,0.00545,0.00217,0.00559,0.00238
Oceanihabitans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.00043,0.0,0.0
Oceanimonas,0.0,0.00662,0.00593,0.0075,0.00561,0.00194,0.0,0.00622,0.0,0.00371,0.00606,0.00347,0.00447,0.00954
Oceanirhabdus,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Oceanisphaera,0.00209,0.00265,0.00148,0.00225,0.0,0.00097,0.0,0.0,0.0,0.0,0.00424,0.00303,0.01676,0.00715
Oceanispirochaeta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Oceanithermus,0.01043,0.00397,0.00741,0.0075,0.00281,0.00194,0.00402,0.00746,0.00869,0.01483,0.00666,0.0026,0.01005,0.01192
Oceanobacillus,0.00417,0.0,0.00148,0.00075,0.0014,0.00097,0.0,0.0,0.0,0.0,0.00121,0.0013,0.00335,0.00119
Oceanotoga,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0
Octadecabacter,0.01043,0.0159,0.00445,0.01275,0.01544,0.00775,0.00804,0.00746,0.0029,0.01298,0.02604,0.02687,0.00894,0.02981
Odoribacter,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.00371,0.00121,0.00087,0.0,0.0
Oecophyllibacter,0.0,0.0,0.00148,0.00375,0.00421,0.00194,0.00402,0.00249,0.0029,0.00185,0.00121,0.0,0.00335,0.00119
Oenococcus,0.00209,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.00061,0.00043,0.00112,0.0
Oerskovia,0.01251,0.00795,0.00593,0.012,0.01263,0.01162,0.00402,0.01492,0.02896,0.00556,0.02059,0.0117,0.0134,0.01073
Ogataea,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00173,0.0,0.0
Oleidesulfovibrio,0.00209,0.00397,0.00148,0.00375,0.0,0.00387,0.0,0.00249,0.0,0.0,0.00061,0.0013,0.00112,0.00835
Oleiphilus,0.00209,0.00132,0.0,0.0015,0.0014,0.00097,0.0,0.00124,0.0,0.00185,0.00121,0.00043,0.00894,0.00119
Oligella,0.00209,0.00397,0.00148,0.0045,0.0014,0.00097,0.00804,0.00249,0.0,0.0,0.00182,0.0013,0.00447,0.00477
Oliverunavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.0
Olivibacter,0.0,0.00132,0.00148,0.0015,0.0014,0.0,0.0,0.00124,0.0,0.00185,0.00121,0.00173,0.0,0.0
Olleya,0.0,0.0,0.00445,0.00075,0.0,0.0,0.0,0.0,0.0,0.00556,0.00061,0.00217,0.0,0.00119
Olsenella,0.0146,0.0106,0.00445,0.00825,0.01403,0.00775,0.00402,0.0087,0.02606,0.01483,0.00666,0.013,0.00894,0.00477
Omarvirus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Opitutus,0.35032,0.10067,0.09045,0.49868,0.23154,0.29625,0.0925,0.17161,0.22877,0.33187,0.16592,0.01084,0.06367,0.1717
Orbivirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oricola,0.02294,0.02252,0.02521,0.01425,0.02386,0.01549,0.02011,0.01119,0.01737,0.01112,0.01393,0.01127,0.02011,0.02146
Orientia,0.0,0.00265,0.00148,0.0,0.0,0.0,0.00804,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Ornithinimicrobium,0.0709,0.06888,0.09935,0.07574,0.10665,0.13457,0.06837,0.10819,0.14768,0.10753,0.11384,0.13003,0.10836,0.07989
Ornithobacterium,0.0,0.00265,0.00297,0.0015,0.0,0.00097,0.0,0.0,0.0,0.00371,0.00242,0.00173,0.0,0.00119
Orrella,0.02919,0.02914,0.02521,0.04574,0.01824,0.02033,0.02815,0.04104,0.05502,0.01854,0.03028,0.0208,0.02569,0.04889
Orthopoxvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.0,0.0
Orthoreovirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Oryzomicrobium,0.01043,0.0106,0.02669,0.0255,0.02526,0.01355,0.02011,0.03482,0.07529,0.05006,0.03875,0.04724,0.03798,0.02862
Oscillatoria,0.01043,0.21724,0.00741,0.0165,0.0014,0.0029,0.0,0.00249,0.0,0.0,0.00727,0.00087,0.00112,0.00238
Oscillibacter,0.00209,0.00265,0.00148,0.0015,0.00281,0.00097,0.00402,0.00497,0.00579,0.00742,0.00121,0.00043,0.00894,0.00119
Otagovirus,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otariodibacter,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.00112,0.00119
Ottowia,0.17725,0.20664,0.11269,0.29996,0.10244,0.09778,0.05228,0.12435,0.19402,0.16686,0.42872,0.3281,0.1832,0.23013
Owenweeksia,0.0,0.0,0.00148,0.00225,0.0,0.0,0.0,0.0,0.0,0.00185,0.00061,0.00087,0.00112,0.00119
Oxalobacter,0.00626,0.01325,0.00445,0.0135,0.00561,0.00484,0.0,0.00622,0.01158,0.00742,0.01211,0.0052,0.0134,0.00477
Oxynema,0.00417,0.00265,0.00445,0.00075,0.0014,0.0029,0.0,0.0087,0.0029,0.00371,0.00121,0.0,0.00335,0.0
